filename,width,height,class,xmin,ymin,xmax,ymax
label10.jpg,3840,2160,empty,2619,792,3184,1493
label10.jpg,3840,2160,empty,2929,811,3494,1512
label10.jpg,3840,2160,empty,130,1819,585,2160
label10.jpg,3840,2160,empty,434,1819,889,2160
label10.jpg,3840,2160,empty,995,1819,1450,2160
label10.jpg,3840,2160,empty,1905,1819,2360,2160
label10.jpg,3840,2160,empty,2521,1819,2976,2160
label11.jpg,800,480,occupied,12,26,129,242
label11.jpg,800,480,occupied,100,27,217,243
label11.jpg,800,480,occupied,196,25,313,241
label11.jpg,800,480,occupied,293,26,410,242
label11.jpg,800,480,occupied,385,26,502,242
label11.jpg,800,480,occupied,481,24,598,240
label11.jpg,800,480,occupied,575,25,692,241
label11.jpg,800,480,occupied,683,24,800,240
label11.jpg,800,480,occupied,11,247,127,463
label11.jpg,800,480,occupied,105,247,221,463
label11.jpg,800,480,occupied,196,248,312,464
label11.jpg,800,480,occupied,294,247,410,463
label11.jpg,800,480,occupied,391,246,507,462
label11.jpg,800,480,occupied,483,244,600,460
label11.jpg,800,480,occupied,576,246,693,462
label11.jpg,800,480,occupied,673,246,790,462
label12.jpg,852,480,occupied,287,50,353,161
label12.jpg,852,480,occupied,334,49,400,160
label12.jpg,852,480,occupied,379,48,445,159
label12.jpg,852,480,occupied,424,45,490,156
label12.jpg,852,480,occupied,472,45,538,156
label12.jpg,852,480,occupied,521,42,587,153
label12.jpg,852,480,occupied,568,40,634,151
label12.jpg,852,480,occupied,611,38,677,149
label12.jpg,852,480,occupied,663,36,729,147
label12.jpg,852,480,occupied,711,36,777,147
label12.jpg,852,480,occupied,756,34,822,145
label12.jpg,852,480,occupied,803,34,852,143
label12.jpg,852,480,occupied,803,241,852,350
label12.jpg,852,480,occupied,247,258,317,359
label12.jpg,852,480,occupied,299,256,365,355
label12.jpg,852,480,occupied,340,257,406,356
label12.jpg,852,480,occupied,385,255,454,360
label12.jpg,852,480,occupied,430,252,499,357
label12.jpg,852,480,occupied,482,252,551,357
label12.jpg,852,480,occupied,522,250,591,355
label12.jpg,852,480,occupied,564,246,633,351
label12.jpg,852,480,occupied,611,249,680,354
label12.jpg,852,480,occupied,711,242,780,347
label12.jpg,852,480,occupied,752,242,821,347
label12.jpg,852,480,occupied,257,378,324,478
label12.jpg,852,480,occupied,304,378,371,478
label12.jpg,852,480,occupied,346,374,413,474
label12.jpg,852,480,occupied,392,374,459,474
label12.jpg,852,480,occupied,430,375,497,475
label12.jpg,852,480,occupied,480,373,547,473
label12.jpg,852,480,occupied,526,375,593,475
label12.jpg,852,480,occupied,571,371,638,471
label12.jpg,852,480,occupied,618,371,685,471
label12.jpg,852,480,occupied,659,370,726,470
label12.jpg,852,480,occupied,708,369,775,469
label12.jpg,852,480,occupied,755,368,822,468
label12.jpg,852,480,occupied,796,372,852,473
label12.jpg,852,480,empty,665,242,729,349
label13.jpg,852,480,occupied,157,37,196,112
label13.jpg,852,480,occupied,183,31,226,110
label13.jpg,852,480,occupied,214,30,257,109
label13.jpg,852,480,occupied,238,31,281,110
label13.jpg,852,480,occupied,296,29,339,108
label13.jpg,852,480,occupied,324,31,367,110
label13.jpg,852,480,occupied,353,31,396,110
label13.jpg,852,480,occupied,385,29,428,108
label13.jpg,852,480,occupied,438,27,481,106
label13.jpg,852,480,occupied,466,26,509,105
label13.jpg,852,480,occupied,500,27,543,106
label13.jpg,852,480,occupied,694,20,737,99
label13.jpg,852,480,occupied,726,19,769,98
label13.jpg,852,480,occupied,755,23,798,102
label13.jpg,852,480,occupied,806,21,849,100
label13.jpg,852,480,occupied,156,170,196,243
label13.jpg,852,480,occupied,182,169,222,242
label13.jpg,852,480,occupied,240,167,280,240
label13.jpg,852,480,occupied,270,166,310,239
label13.jpg,852,480,occupied,299,166,339,239
label13.jpg,852,480,occupied,328,164,367,240
label13.jpg,852,480,occupied,359,164,398,240
label13.jpg,852,480,occupied,386,163,425,239
label13.jpg,852,480,occupied,415,162,454,238
label13.jpg,852,480,occupied,443,162,482,238
label13.jpg,852,480,occupied,476,161,515,237
label13.jpg,852,480,occupied,503,159,542,235
label13.jpg,852,480,occupied,533,154,572,230
label13.jpg,852,480,occupied,150,232,189,308
label13.jpg,852,480,occupied,186,231,225,307
label13.jpg,852,480,occupied,215,229,254,305
label13.jpg,852,480,occupied,240,230,279,306
label13.jpg,852,480,occupied,272,230,311,306
label13.jpg,852,480,occupied,326,231,365,307
label13.jpg,852,480,occupied,354,231,393,307
label13.jpg,852,480,occupied,379,229,428,309
label13.jpg,852,480,occupied,412,228,461,308
label13.jpg,852,480,occupied,438,224,487,304
label13.jpg,852,480,occupied,468,220,517,300
label13.jpg,852,480,occupied,495,221,544,301
label13.jpg,852,480,occupied,526,222,575,302
label13.jpg,852,480,occupied,120,371,169,451
label13.jpg,852,480,occupied,154,370,198,455
label13.jpg,852,480,occupied,184,369,228,454
label13.jpg,852,480,occupied,212,367,256,452
label13.jpg,852,480,occupied,244,367,288,452
label13.jpg,852,480,occupied,270,365,314,450
label13.jpg,852,480,occupied,303,367,347,452
label13.jpg,852,480,occupied,335,363,379,448
label13.jpg,852,480,occupied,360,362,404,447
label13.jpg,852,480,occupied,418,363,462,448
label13.jpg,852,480,occupied,449,363,493,448
label13.jpg,852,480,occupied,477,359,521,444
label13.jpg,852,480,occupied,508,359,552,444
label13.jpg,852,480,occupied,549,358,593,443
label13.jpg,852,480,occupied,711,351,755,436
label13.jpg,852,480,occupied,743,349,787,434
label13.jpg,852,480,occupied,771,349,815,434
label13.jpg,852,480,occupied,802,347,846,432
label13.jpg,852,480,occupied,706,214,750,299
label13.jpg,852,480,occupied,733,208,777,293
label13.jpg,852,480,occupied,760,212,804,297
label13.jpg,852,480,occupied,788,211,832,296
label13.jpg,852,480,occupied,684,430,736,480
label13.jpg,852,480,occupied,712,424,766,480
label13.jpg,852,480,occupied,736,423,790,479
label13.jpg,852,480,occupied,769,419,828,480
label13.jpg,852,480,occupied,793,418,852,479
label13.jpg,852,480,occupied,816,150,852,224
label13.jpg,852,480,occupied,791,149,827,223
label13.jpg,852,480,occupied,759,150,802,223
label13.jpg,852,480,occupied,708,148,751,221
label13.jpg,852,480,occupied,668,150,711,223
label13.jpg,852,480,occupied,184,438,221,480
label13.jpg,852,480,occupied,215,436,255,480
label13.jpg,852,480,occupied,244,436,284,480
label13.jpg,852,480,occupied,275,436,315,480
label13.jpg,852,480,occupied,305,436,345,480
label13.jpg,852,480,occupied,332,436,372,480
label13.jpg,852,480,occupied,364,436,404,480
label13.jpg,852,480,occupied,392,436,432,480
label13.jpg,852,480,occupied,425,434,465,478
label13.jpg,852,480,occupied,452,430,494,480
label13.jpg,852,480,occupied,482,430,524,480
label13.jpg,852,480,occupied,515,430,557,480
label13.jpg,852,480,occupied,322,295,364,345
label13.jpg,852,480,empty,134,40,168,108
label13.jpg,852,480,empty,274,27,310,111
label13.jpg,852,480,empty,412,29,450,112
label13.jpg,852,480,empty,776,24,814,94
label13.jpg,852,480,empty,729,140,767,223
label13.jpg,852,480,empty,214,161,252,244
label13.jpg,852,480,empty,299,225,337,308
label13.jpg,852,480,empty,385,356,434,443
label14.jpg,910,480,occupied,1,81,61,270
label14.jpg,910,480,occupied,46,76,141,271
label14.jpg,910,480,occupied,129,74,224,269
label14.jpg,910,480,occupied,212,76,307,271
label14.jpg,910,480,occupied,291,75,386,270
label14.jpg,910,480,occupied,456,78,551,273
label14.jpg,910,480,occupied,614,84,719,271
label14.jpg,910,480,occupied,695,78,816,268
label14.jpg,910,480,empty,373,83,473,247
label14.jpg,910,480,empty,534,80,634,244
label14.jpg,910,480,empty,774,81,880,255
label14.jpg,910,480,empty,857,80,910,257
label15.jpg,852,480,occupied,1,123,84,291
label15.jpg,852,480,occupied,66,123,158,292
label15.jpg,852,480,occupied,140,121,232,290
label15.jpg,852,480,occupied,218,125,310,294
label15.jpg,852,480,occupied,295,122,387,291
label15.jpg,852,480,occupied,370,120,462,289
label15.jpg,852,480,occupied,450,70,540,300
label15.jpg,852,480,occupied,529,113,622,294
label15.jpg,852,480,occupied,607,107,700,288
label15.jpg,852,480,occupied,688,113,781,294
label15.jpg,852,480,occupied,759,116,852,297
label15.jpg,852,480,occupied,1,337,86,480
label15.jpg,852,480,occupied,76,336,169,480
label15.jpg,852,480,occupied,145,336,238,480
label15.jpg,852,480,occupied,221,336,314,480
label15.jpg,852,480,occupied,294,330,388,480
label15.jpg,852,480,occupied,369,330,463,480
label15.jpg,852,480,occupied,447,330,541,480
label15.jpg,852,480,occupied,525,330,619,480
label15.jpg,852,480,occupied,599,330,693,480
label15.jpg,852,480,occupied,679,330,773,480
label15.jpg,852,480,occupied,752,330,846,480
label15.jpg,852,480,occupied,750,328,844,478
label16.jpg,852,480,occupied,90,56,156,189
label16.jpg,852,480,occupied,145,58,211,191
label16.jpg,852,480,occupied,200,56,266,189
label16.jpg,852,480,occupied,255,57,325,190
label16.jpg,852,480,occupied,365,59,435,192
label16.jpg,852,480,occupied,424,60,494,193
label16.jpg,852,480,occupied,477,62,547,195
label16.jpg,852,480,occupied,532,60,602,193
label16.jpg,852,480,occupied,591,58,661,191
label16.jpg,852,480,occupied,649,58,719,191
label16.jpg,852,480,occupied,701,62,771,195
label16.jpg,852,480,occupied,761,60,831,193
label16.jpg,852,480,occupied,83,301,153,434
label16.jpg,852,480,occupied,138,298,208,431
label16.jpg,852,480,occupied,193,300,263,433
label16.jpg,852,480,occupied,248,301,318,434
label16.jpg,852,480,occupied,308,305,378,438
label16.jpg,852,480,occupied,361,301,431,434
label16.jpg,852,480,occupied,419,306,489,439
label16.jpg,852,480,occupied,472,308,542,441
label16.jpg,852,480,occupied,534,307,604,440
label16.jpg,852,480,occupied,589,307,659,440
label16.jpg,852,480,occupied,648,306,718,439
label16.jpg,852,480,occupied,706,306,776,439
label16.jpg,852,480,occupied,762,312,845,445
label16.jpg,852,480,occupied,819,59,852,194
label16.jpg,852,480,occupied,89,1,157,65
label16.jpg,852,480,occupied,146,1,214,72
label16.jpg,852,480,occupied,259,1,327,72
label16.jpg,852,480,occupied,311,1,379,72
label16.jpg,852,480,occupied,370,1,438,72
label16.jpg,852,480,occupied,479,1,547,72
label16.jpg,852,480,occupied,537,1,605,72
label16.jpg,852,480,occupied,594,1,662,72
label16.jpg,852,480,occupied,649,1,717,72
label16.jpg,852,480,occupied,710,1,778,72
label16.jpg,852,480,occupied,762,1,830,72
label16.jpg,852,480,occupied,812,1,852,75
label16.jpg,852,480,empty,311,61,385,187
label16.jpg,852,480,empty,202,1,269,73
label16.jpg,852,480,empty,425,1,492,73
label18.jpg,1200,797,occupied,134,183,250,258
label18.jpg,1200,797,occupied,150,203,266,278
label18.jpg,1200,797,occupied,173,230,289,305
label18.jpg,1200,797,occupied,196,252,312,327
label18.jpg,1200,797,occupied,225,280,341,355
label18.jpg,1200,797,occupied,242,296,355,383
label18.jpg,1200,797,occupied,282,320,397,411
label18.jpg,1200,797,occupied,306,347,433,444
label18.jpg,1200,797,occupied,334,376,468,482
label18.jpg,1200,797,occupied,372,412,506,518
label18.jpg,1200,797,occupied,404,446,546,564
label18.jpg,1200,797,occupied,448,482,588,607
label18.jpg,1200,797,occupied,494,519,631,653
label18.jpg,1200,797,occupied,541,557,684,704
label18.jpg,1200,797,occupied,589,599,734,760
label18.jpg,1200,797,occupied,648,636,793,797
label18.jpg,1200,797,occupied,712,698,860,797
label18.jpg,1200,797,occupied,799,631,974,755
label18.jpg,1200,797,occupied,734,587,909,711
label18.jpg,1200,797,occupied,682,535,857,659
label18.jpg,1200,797,occupied,632,490,807,614
label18.jpg,1200,797,occupied,586,441,761,565
label18.jpg,1200,797,occupied,536,433,703,522
label18.jpg,1200,797,occupied,495,402,662,491
label18.jpg,1200,797,occupied,463,363,630,452
label18.jpg,1200,797,occupied,433,331,600,420
label18.jpg,1200,797,occupied,392,306,559,395
label18.jpg,1200,797,occupied,372,281,506,358
label18.jpg,1200,797,occupied,334,257,468,334
label18.jpg,1200,797,occupied,303,229,437,306
label18.jpg,1200,797,occupied,287,214,416,286
label18.jpg,1200,797,occupied,268,191,397,263
label18.jpg,1200,797,occupied,237,173,364,240
label18.jpg,1200,797,occupied,211,160,338,227
label18.jpg,1200,797,occupied,376,108,478,166
label18.jpg,1200,797,occupied,427,145,529,203
label18.jpg,1200,797,occupied,486,182,588,245
label18.jpg,1200,797,occupied,520,200,622,263
label18.jpg,1200,797,occupied,550,222,652,285
label18.jpg,1200,797,occupied,586,241,687,314
label18.jpg,1200,797,occupied,624,258,727,341
label18.jpg,1200,797,occupied,658,282,761,365
label18.jpg,1200,797,occupied,698,310,814,400
label18.jpg,1200,797,occupied,730,337,846,427
label18.jpg,1200,797,occupied,778,361,895,464
label18.jpg,1200,797,occupied,825,391,942,494
label18.jpg,1200,797,occupied,882,427,999,530
label18.jpg,1200,797,occupied,925,458,1043,574
label18.jpg,1200,797,occupied,988,493,1106,609
label18.jpg,1200,797,occupied,1047,446,1183,531
label18.jpg,1200,797,occupied,992,406,1128,491
label18.jpg,1200,797,occupied,936,378,1072,463
label18.jpg,1200,797,occupied,885,354,1024,427
label18.jpg,1200,797,occupied,847,319,986,392
label18.jpg,1200,797,occupied,804,296,943,369
label18.jpg,1200,797,occupied,754,269,893,342
label18.jpg,1200,797,occupied,721,249,860,322
label18.jpg,1200,797,occupied,691,223,830,296
label18.jpg,1200,797,occupied,651,204,782,271
label18.jpg,1200,797,occupied,615,179,746,246
label18.jpg,1200,797,occupied,589,166,715,227
label18.jpg,1200,797,occupied,549,147,675,208
label18.jpg,1200,797,occupied,532,140,647,188
label18.jpg,1200,797,occupied,501,123,616,171
label18.jpg,1200,797,occupied,449,80,584,156
label18.jpg,1200,797,occupied,551,34,625,82
label18.jpg,1200,797,occupied,576,48,650,96
label18.jpg,1200,797,occupied,602,56,679,112
label18.jpg,1200,797,occupied,630,70,707,126
label18.jpg,1200,797,empty,406,129,498,191
label18.jpg,1200,797,empty,466,164,558,226
label18.jpg,1200,797,empty,652,86,741,140
label18.jpg,1200,797,empty,681,102,770,156
label18.jpg,1200,797,empty,707,115,796,169
label18.jpg,1200,797,empty,922,217,1010,290
label18.jpg,1200,797,empty,967,236,1055,309
label18.jpg,1200,797,empty,1011,256,1099,329
label18.jpg,1200,797,empty,1054,282,1145,363
label18.jpg,1200,797,empty,1101,307,1192,388
label2.jpg,852,480,occupied,79,2,122,68
label2.jpg,852,480,occupied,113,1,156,67
label2.jpg,852,480,occupied,149,4,192,70
label2.jpg,852,480,occupied,183,5,231,76
label2.jpg,852,480,occupied,215,6,263,77
label2.jpg,852,480,occupied,252,5,300,76
label2.jpg,852,480,occupied,287,8,335,79
label2.jpg,852,480,occupied,319,7,367,78
label2.jpg,852,480,occupied,355,8,403,79
label2.jpg,852,480,occupied,387,9,435,80
label2.jpg,852,480,occupied,421,11,469,82
label2.jpg,852,480,occupied,454,9,502,80
label2.jpg,852,480,occupied,488,10,536,81
label2.jpg,852,480,occupied,521,12,569,83
label2.jpg,852,480,occupied,556,13,604,84
label2.jpg,852,480,occupied,588,13,636,84
label2.jpg,852,480,occupied,621,11,676,83
label2.jpg,852,480,occupied,651,13,706,85
label2.jpg,852,480,occupied,687,11,742,83
label2.jpg,852,480,occupied,720,11,775,83
label2.jpg,852,480,occupied,751,13,806,85
label2.jpg,852,480,occupied,785,13,840,85
label2.jpg,852,480,occupied,819,12,852,89
label2.jpg,852,480,occupied,75,116,127,197
label2.jpg,852,480,occupied,112,120,164,201
label2.jpg,852,480,occupied,149,121,201,202
label2.jpg,852,480,occupied,186,121,238,202
label2.jpg,852,480,occupied,222,121,274,202
label2.jpg,852,480,occupied,255,124,307,205
label2.jpg,852,480,occupied,292,123,344,204
label2.jpg,852,480,occupied,326,122,378,203
label2.jpg,852,480,occupied,363,125,415,206
label2.jpg,852,480,occupied,394,121,446,202
label2.jpg,852,480,occupied,431,122,483,203
label2.jpg,852,480,occupied,465,123,517,204
label2.jpg,852,480,occupied,499,124,551,205
label2.jpg,852,480,occupied,534,127,586,208
label2.jpg,852,480,occupied,704,123,756,204
label2.jpg,852,480,occupied,668,122,720,203
label2.jpg,852,480,occupied,635,121,687,202
label2.jpg,852,480,occupied,601,123,653,204
label2.jpg,852,480,occupied,566,121,618,202
label2.jpg,852,480,occupied,736,123,788,204
label2.jpg,852,480,occupied,771,126,823,207
label2.jpg,852,480,occupied,800,125,852,206
label2.jpg,852,480,occupied,818,190,852,265
label2.jpg,852,480,occupied,780,194,837,269
label2.jpg,852,480,occupied,747,190,802,270
label2.jpg,852,480,occupied,714,192,770,269
label2.jpg,852,480,occupied,677,192,733,269
label2.jpg,852,480,occupied,643,190,699,267
label2.jpg,852,480,occupied,607,188,663,265
label2.jpg,852,480,occupied,571,187,627,264
label2.jpg,852,480,occupied,540,190,596,267
label2.jpg,852,480,occupied,505,190,561,267
label2.jpg,852,480,occupied,467,190,523,267
label2.jpg,852,480,occupied,436,191,492,268
label2.jpg,852,480,occupied,402,191,458,268
label2.jpg,852,480,occupied,364,190,420,267
label2.jpg,852,480,occupied,330,190,386,267
label2.jpg,852,480,occupied,294,192,350,269
label2.jpg,852,480,occupied,258,190,314,267
label2.jpg,852,480,occupied,221,190,277,267
label2.jpg,852,480,occupied,183,188,239,265
label2.jpg,852,480,occupied,150,187,206,264
label2.jpg,852,480,occupied,113,186,169,263
label2.jpg,852,480,occupied,70,186,126,263
label2.jpg,852,480,occupied,30,331,86,408
label2.jpg,852,480,occupied,71,329,127,406
label2.jpg,852,480,occupied,111,329,167,406
label2.jpg,852,480,occupied,151,327,207,404
label2.jpg,852,480,occupied,190,327,246,404
label2.jpg,852,480,occupied,226,327,282,404
label2.jpg,852,480,occupied,265,325,321,402
label2.jpg,852,480,occupied,300,328,356,405
label2.jpg,852,480,occupied,339,326,395,403
label2.jpg,852,480,occupied,372,325,428,402
label2.jpg,852,480,occupied,409,324,465,401
label2.jpg,852,480,occupied,444,324,500,401
label2.jpg,852,480,occupied,481,326,537,403
label2.jpg,852,480,occupied,516,324,572,401
label2.jpg,852,480,occupied,553,324,609,401
label2.jpg,852,480,occupied,589,322,645,399
label2.jpg,852,480,occupied,623,323,679,400
label2.jpg,852,480,occupied,662,323,718,400
label2.jpg,852,480,occupied,696,324,752,401
label2.jpg,852,480,occupied,732,324,788,401
label2.jpg,852,480,occupied,745,390,801,467
label2.jpg,852,480,occupied,707,392,769,469
label2.jpg,852,480,occupied,669,389,731,466
label2.jpg,852,480,occupied,631,389,693,466
label2.jpg,852,480,occupied,598,389,657,470
label2.jpg,852,480,occupied,562,389,621,470
label2.jpg,852,480,occupied,527,389,586,470
label2.jpg,852,480,occupied,490,389,549,470
label2.jpg,852,480,occupied,451,389,510,470
label2.jpg,852,480,occupied,414,389,473,470
label2.jpg,852,480,occupied,378,389,437,470
label2.jpg,852,480,occupied,341,391,400,472
label2.jpg,852,480,occupied,304,391,363,472
label2.jpg,852,480,occupied,269,392,328,473
label2.jpg,852,480,occupied,229,394,288,475
label2.jpg,852,480,occupied,194,393,253,474
label2.jpg,852,480,occupied,153,393,212,474
label2.jpg,852,480,occupied,114,395,173,476
label2.jpg,852,480,occupied,70,398,129,479
label2.jpg,852,480,occupied,27,396,86,477
label22.jpg,1000,666,occupied,1,36,112,436
label22.jpg,1000,666,occupied,91,36,309,462
label22.jpg,1000,666,occupied,278,30,496,456
label22.jpg,1000,666,occupied,636,30,854,456
label22.jpg,1000,666,occupied,806,30,999,469
label22.jpg,1000,666,empty,450,32,671,460
label23.jpg,1200,800,occupied,191,109,359,400
label23.jpg,1200,800,empty,202,423,358,720
label23.jpg,1200,800,occupied,342,104,495,401
label23.jpg,1200,800,occupied,476,105,629,402
label23.jpg,1200,800,occupied,614,102,767,399
label23.jpg,1200,800,occupied,753,426,906,724
label23.jpg,1200,800,occupied,613,423,766,721
label23.jpg,1200,800,occupied,478,420,631,718
label23.jpg,1200,800,occupied,1028,111,1181,408
label23.jpg,1200,800,empty,340,419,496,716
label23.jpg,1200,800,empty,888,421,1044,718
label23.jpg,1200,800,empty,1027,423,1183,720
label23.jpg,1200,800,empty,885,106,1041,403
label23.jpg,1200,800,empty,752,107,908,404
label24.jpg,1200,900,occupied,370,107,438,193
label24.jpg,1200,900,occupied,421,108,489,194
label24.jpg,1200,900,occupied,320,104,388,190
label24.jpg,1200,900,occupied,474,108,542,194
label24.jpg,1200,900,occupied,524,112,592,198
label24.jpg,1200,900,occupied,577,114,645,200
label24.jpg,1200,900,occupied,627,116,695,202
label24.jpg,1200,900,occupied,679,119,747,205
label24.jpg,1200,900,occupied,774,119,842,205
label24.jpg,1200,900,occupied,873,127,941,213
label24.jpg,1200,900,occupied,924,128,992,214
label24.jpg,1200,900,occupied,312,183,380,269
label24.jpg,1200,900,occupied,365,186,433,272
label24.jpg,1200,900,occupied,419,189,487,275
label24.jpg,1200,900,occupied,472,187,540,273
label24.jpg,1200,900,occupied,531,190,599,276
label24.jpg,1200,900,occupied,583,193,651,279
label24.jpg,1200,900,occupied,635,193,703,279
label24.jpg,1200,900,occupied,689,196,757,282
label24.jpg,1200,900,occupied,739,196,807,282
label24.jpg,1200,900,occupied,794,197,862,283
label24.jpg,1200,900,occupied,842,198,910,284
label24.jpg,1200,900,occupied,891,201,959,287
label24.jpg,1200,900,occupied,942,202,1010,288
label24.jpg,1200,900,occupied,994,208,1062,294
label24.jpg,1200,900,occupied,1047,211,1115,297
label24.jpg,1200,900,occupied,1092,213,1160,299
label24.jpg,1200,900,occupied,1090,211,1158,297
label24.jpg,1200,900,occupied,284,356,367,469
label24.jpg,1200,900,occupied,345,359,428,472
label24.jpg,1200,900,occupied,407,360,490,473
label24.jpg,1200,900,occupied,465,361,548,474
label24.jpg,1200,900,occupied,525,364,608,477
label24.jpg,1200,900,occupied,585,365,668,478
label24.jpg,1200,900,occupied,650,363,727,473
label24.jpg,1200,900,occupied,708,367,785,477
label24.jpg,1200,900,occupied,762,368,839,478
label24.jpg,1200,900,occupied,819,368,896,478
label24.jpg,1200,900,occupied,876,368,953,478
label24.jpg,1200,900,occupied,933,370,1010,480
label24.jpg,1200,900,occupied,987,371,1064,481
label24.jpg,1200,900,occupied,1043,371,1120,481
label24.jpg,1200,900,occupied,276,464,356,576
label24.jpg,1200,900,occupied,344,464,424,576
label24.jpg,1200,900,occupied,406,458,488,578
label24.jpg,1200,900,occupied,468,460,550,580
label24.jpg,1200,900,occupied,534,461,616,581
label24.jpg,1200,900,occupied,596,462,678,582
label24.jpg,1200,900,occupied,658,465,740,585
label24.jpg,1200,900,occupied,715,465,797,585
label24.jpg,1200,900,occupied,774,469,856,589
label24.jpg,1200,900,occupied,836,469,918,589
label24.jpg,1200,900,occupied,895,469,977,589
label24.jpg,1200,900,occupied,949,464,1042,584
label24.jpg,1200,900,occupied,1003,468,1096,588
label24.jpg,1200,900,occupied,1061,467,1154,587
label24.jpg,1200,900,occupied,94,694,196,851
label24.jpg,1200,900,occupied,168,698,270,855
label24.jpg,1200,900,occupied,241,700,343,857
label24.jpg,1200,900,occupied,315,704,417,861
label24.jpg,1200,900,occupied,386,705,488,862
label24.jpg,1200,900,occupied,456,708,558,865
label24.jpg,1200,900,occupied,529,700,631,857
label24.jpg,1200,900,occupied,600,705,702,862
label24.jpg,1200,900,occupied,671,698,773,855
label24.jpg,1200,900,occupied,736,698,838,855
label24.jpg,1200,900,occupied,805,703,907,860
label24.jpg,1200,900,occupied,879,701,981,858
label24.jpg,1200,900,occupied,938,699,1035,860
label24.jpg,1200,900,occupied,1001,693,1098,854
label24.jpg,1200,900,occupied,1062,694,1159,855
label24.jpg,1200,900,occupied,1103,690,1200,851
label24.jpg,1200,900,empty,735,121,796,199
label24.jpg,1200,900,empty,830,130,891,208
label24.jpg,1200,900,empty,971,132,1032,210
label24.jpg,1200,900,empty,1089,372,1172,481
label24.jpg,1200,900,empty,1117,373,1200,482
label24.jpg,1200,900,empty,1112,471,1195,580
label25.jpg,634,406,occupied,46,10,76,66
label25.jpg,634,406,occupied,1,7,30,63
label25.jpg,634,406,occupied,71,8,101,64
label25.jpg,634,406,occupied,96,8,126,64
label25.jpg,634,406,occupied,120,7,150,63
label25.jpg,634,406,occupied,144,7,174,63
label25.jpg,634,406,occupied,169,8,199,64
label25.jpg,634,406,occupied,193,5,223,61
label25.jpg,634,406,occupied,218,6,248,62
label25.jpg,634,406,occupied,242,8,272,64
label25.jpg,634,406,occupied,267,7,297,63
label25.jpg,634,406,occupied,291,8,321,64
label25.jpg,634,406,occupied,316,8,346,64
label25.jpg,634,406,occupied,340,8,370,64
label25.jpg,634,406,occupied,365,6,395,62
label25.jpg,634,406,occupied,389,6,419,62
label25.jpg,634,406,occupied,414,8,444,64
label25.jpg,634,406,occupied,438,8,468,64
label25.jpg,634,406,occupied,463,6,493,62
label25.jpg,634,406,occupied,487,6,517,62
label25.jpg,634,406,occupied,511,8,541,64
label25.jpg,634,406,occupied,536,6,566,62
label25.jpg,634,406,occupied,561,5,591,61
label25.jpg,634,406,occupied,586,7,616,63
label25.jpg,634,406,occupied,1,103,30,159
label25.jpg,634,406,occupied,14,104,46,158
label25.jpg,634,406,occupied,39,105,71,159
label25.jpg,634,406,occupied,64,104,96,158
label25.jpg,634,406,occupied,88,105,120,159
label25.jpg,634,406,occupied,112,105,144,159
label25.jpg,634,406,occupied,137,105,169,159
label25.jpg,634,406,occupied,163,107,195,161
label25.jpg,634,406,occupied,188,105,220,159
label25.jpg,634,406,occupied,213,106,245,160
label25.jpg,634,406,occupied,237,105,269,159
label25.jpg,634,406,occupied,263,105,295,159
label25.jpg,634,406,occupied,288,105,320,159
label25.jpg,634,406,occupied,313,105,345,159
label25.jpg,634,406,occupied,339,106,371,160
label25.jpg,634,406,occupied,363,105,395,159
label25.jpg,634,406,occupied,390,106,422,160
label25.jpg,634,406,occupied,413,106,445,160
label25.jpg,634,406,occupied,440,107,472,161
label25.jpg,634,406,occupied,464,107,496,161
label25.jpg,634,406,occupied,488,106,520,160
label25.jpg,634,406,occupied,514,107,546,161
label25.jpg,634,406,occupied,540,106,572,160
label25.jpg,634,406,occupied,1,153,32,207
label25.jpg,634,406,occupied,35,154,67,208
label25.jpg,634,406,occupied,60,154,92,208
label25.jpg,634,406,occupied,112,154,144,208
label25.jpg,634,406,occupied,135,155,167,209
label25.jpg,634,406,occupied,187,156,219,210
label25.jpg,634,406,occupied,212,155,244,209
label25.jpg,634,406,occupied,237,156,269,210
label25.jpg,634,406,occupied,262,156,294,210
label25.jpg,634,406,occupied,287,154,319,208
label25.jpg,634,406,occupied,313,155,345,209
label25.jpg,634,406,occupied,338,152,370,206
label25.jpg,634,406,occupied,365,154,397,208
label25.jpg,634,406,occupied,389,155,421,209
label25.jpg,634,406,occupied,416,154,448,208
label25.jpg,634,406,occupied,440,154,472,208
label25.jpg,634,406,occupied,466,156,498,210
label25.jpg,634,406,occupied,491,156,523,210
label25.jpg,634,406,occupied,517,156,549,210
label25.jpg,634,406,occupied,542,155,574,209
label25.jpg,634,406,occupied,2,272,32,331
label25.jpg,634,406,occupied,27,271,59,328
label25.jpg,634,406,occupied,52,273,84,330
label25.jpg,634,406,occupied,78,273,110,330
label25.jpg,634,406,occupied,103,270,136,330
label25.jpg,634,406,occupied,129,268,162,328
label25.jpg,634,406,occupied,156,271,189,331
label25.jpg,634,406,occupied,181,270,215,330
label25.jpg,634,406,occupied,207,270,241,330
label25.jpg,634,406,occupied,233,270,267,330
label25.jpg,634,406,occupied,259,272,293,332
label25.jpg,634,406,occupied,285,272,319,332
label25.jpg,634,406,occupied,311,271,345,331
label25.jpg,634,406,occupied,337,272,371,332
label25.jpg,634,406,occupied,363,272,397,332
label25.jpg,634,406,occupied,390,271,424,331
